cbsa_code,cbsa_title,total_units,mf_units,total_units_reported,mf_units_reported,year
21820,"Fairbanks-College, AK",27,0,27,0,2022
21820,"Fairbanks-College, AK",49,19,49,19,2023
21820,"Fairbanks-College, AK",18,8,18,8,2024
21820,"Fairbanks-College, AK",31,12,31,12,2025
22020,"Fargo, ND-MN",990,554,989,554,1990
22020,"Fargo, ND-MN",1383,922,1381,922,1991
22020,"Fargo, ND-MN",1510,822,1508,822,1992
22020,"Fargo, ND-MN",1893,1029,1891,1029,1993
22020,"Fargo, ND-MN",1641,941,1637,941,1994
22020,"Fargo, ND-MN",1648,885,1644,885,1995
22020,"Fargo, ND-MN",1205,484,1196,484,1996
22020,"Fargo, ND-MN",1310,727,1307,727,1997
22020,"Fargo, ND-MN",1576,568,1566,568,1998
22020,"Fargo, ND-MN",1387,578,1375,578,1999
22020,"Fargo, ND-MN",1304,541,1302,541,2000
22020,"Fargo, ND-MN",1529,663,1525,663,2001
22020,"Fargo, ND-MN",2160,946,2152,946,2002
22020,"Fargo, ND-MN",2266,756,2266,756,2003
22020,"Fargo, ND-MN",2821,1141,2816,1141,2004
22020,"Fargo, ND-MN",2720,1187,2707,1187,2005
22020,"Fargo, ND-MN",1927,605,1914,605,2006
22020,"Fargo, ND-MN",1803,611,1800,611,2007
22020,"Fargo, ND-MN",1306,436,1306,436,2008
22020,"Fargo, ND-MN",1678,873,1677,873,2009
22020,"Fargo, ND-MN",1318,545,1310,545,2010
22020,"Fargo, ND-MN",1536,883,1529,883,2011
22020,"Fargo, ND-MN",2211,1169,2203,1169,2012
22020,"Fargo, ND-MN",3093,1684,3082,1684,2013
22020,"Fargo, ND-MN",3766,2496,3762,2496,2014
22020,"Fargo, ND-MN",2719,1337,2718,1337,2015
22020,"Fargo, ND-MN",2479,1212,2475,1212,2016
22020,"Fargo, ND-MN",1891,826,1883,826,2017
22020,"Fargo, ND-MN",2313,1221,2304,1221,2018
22020,"Fargo, ND-MN",1425,478,1421,478,2019
22020,"Fargo, ND-MN",1976,768,1968,768,2020
22020,"Fargo, ND-MN",2289,1058,2279,1058,2021
22020,"Fargo, ND-MN",2315,1187,2305,1187,2022
22020,"Fargo, ND-MN",2089,1204,2086,1204,2023
22020,"Fargo, ND-MN",1492,563,1484,563,2024
22020,"Fargo, ND-MN",1498,668,1495,668,2025
22140,"Farmington, NM",95,0,86,0,1990
22140,"Farmington, NM",132,0,132,0,1991
22140,"Farmington, NM",174,0,174,0,1992
22140,"Farmington, NM",231,0,231,0,1993
22140,"Farmington, NM",285,0,285,0,1994
22140,"Farmington, NM",322,96,322,96,1995
22140,"Farmington, NM",246,0,246,0,1996
22140,"Farmington, NM",187,0,187,0,1997
22140,"Farmington, NM",249,60,249,60,1998
22140,"Farmington, NM",176,6,176,6,1999
22140,"Farmington, NM",172,0,172,0,2000
22140,"Farmington, NM",170,0,170,0,2001
22140,"Farmington, NM",280,0,275,0,2002
22140,"Farmington, NM",367,60,367,60,2003
22140,"Farmington, NM",351,0,351,0,2004
22140,"Farmington, NM",439,0,439,0,2005
22140,"Farmington, NM",443,0,443,0,2006
22140,"Farmington, NM",371,0,371,0,2007
22140,"Farmington, NM",316,0,316,0,2008
22140,"Farmington, NM",234,14,234,14,2009
22140,"Farmington, NM",273,72,273,72,2010
22140,"Farmington, NM",213,60,213,60,2011
22140,"Farmington, NM",176,0,176,0,2012
22140,"Farmington, NM",155,0,155,0,2013
22140,"Farmington, NM",173,0,173,0,2014
22140,"Farmington, NM",118,0,118,0,2015
22140,"Farmington, NM",104,0,99,0,2016
22140,"Farmington, NM",91,0,91,0,2017
22140,"Farmington, NM",71,0,68,0,2018
22140,"Farmington, NM",89,8,89,8,2019
22140,"Farmington, NM",98,8,98,8,2020
22140,"Farmington, NM",97,0,97,0,2021
22140,"Farmington, NM",143,5,143,5,2022
22140,"Farmington, NM",117,0,117,0,2023
22140,"Farmington, NM",78,8,78,8,2024
22140,"Farmington, NM",80,0,80,0,2025
22180,"Fayetteville, NC",1276,135,1275,135,1990
22180,"Fayetteville, NC",1905,228,1905,228,1991
22180,"Fayetteville, NC",3159,402,3159,402,1992
22180,"Fayetteville, NC",3799,812,3799,812,1993
22180,"Fayetteville, NC",2459,317,2459,317,1994
22180,"Fayetteville, NC",2140,174,2104,174,1995
22180,"Fayetteville, NC",1908,318,1908,318,1996
22180,"Fayetteville, NC",1916,471,1916,471,1997
22180,"Fayetteville, NC",2548,896,2548,896,1998
22180,"Fayetteville, NC",1325,172,1298,172,1999
22180,"Fayetteville, NC",1805,700,1799,700,2000
22180,"Fayetteville, NC",1614,308,1608,308,2001
22180,"Fayetteville, NC",2836,953,2829,953,2002
22180,"Fayetteville, NC",2267,405,2267,405,2003
22180,"Fayetteville, NC",3528,1202,3519,1202,2004
22180,"Fayetteville, NC",4325,1363,4315,1363,2005
22180,"Fayetteville, NC",4115,874,4115,874,2006
22180,"Fayetteville, NC",2664,565,2664,565,2007
22180,"Fayetteville, NC",2306,840,2306,840,2008
22180,"Fayetteville, NC",2664,844,2664,844,2009
22180,"Fayetteville, NC",3609,1996,3609,1996,2010
22180,"Fayetteville, NC",2807,1336,2807,1336,2011
22180,"Fayetteville, NC",3040,1638,3040,1638,2012
22180,"Fayetteville, NC",1890,621,1890,621,2013
22180,"Fayetteville, NC",1089,77,1089,77,2014
22180,"Fayetteville, NC",1386,495,1386,495,2015
22180,"Fayetteville, NC",953,112,950,112,2016
22180,"Fayetteville, NC",935,61,930,56,2017
22180,"Fayetteville, NC",819,0,819,0,2018
22180,"Fayetteville, NC",1200,282,1200,282,2019
22180,"Fayetteville, NC",1049,66,1047,66,2020
22180,"Fayetteville, NC",1275,252,1275,252,2021
22180,"Fayetteville, NC",1442,328,1442,328,2022
22180,"Fayetteville, NC",1490,30,1490,30,2023
22180,"Fayetteville, NC",1915,196,1915,196,2024
22180,"Fayetteville, NC",2105,716,2097,711,2025
22220,"Fayetteville-Springdale-Rogers, AR",1337,142,1315,142,1990
22220,"Fayetteville-Springdale-Rogers, AR",2234,670,2209,670,1991
22220,"Fayetteville-Springdale-Rogers, AR",2624,477,2621,477,1992
22220,"Fayetteville-Springdale-Rogers, AR",3490,787,3467,787,1993
22220,"Fayetteville-Springdale-Rogers, AR",4326,1345,4217,1296,1994
22220,"Fayetteville-Springdale-Rogers, AR",3819,1076,3656,1076,1995
22220,"Fayetteville-Springdale-Rogers, AR",3043,513,2913,508,1996
22220,"Fayetteville-Springdale-Rogers, AR",2699,548,2543,543,1997
22220,"Fayetteville-Springdale-Rogers, AR",2131,175,1951,140,1998
22220,"Fayetteville-Springdale-Rogers, AR",2905,620,2751,590,1999
22220,"Fayetteville-Springdale-Rogers, AR",2847,712,2700,692,2000
22220,"Fayetteville-Springdale-Rogers, AR",3966,1307,3846,1280,2001
22220,"Fayetteville-Springdale-Rogers, AR",3992,1215,3889,1215,2002
22220,"Fayetteville-Springdale-Rogers, AR",6276,2622,6276,2622,2003
22220,"Fayetteville-Springdale-Rogers, AR",6403,2136,6042,2029,2004
22220,"Fayetteville-Springdale-Rogers, AR",7568,1773,6954,1579,2005
22220,"Fayetteville-Springdale-Rogers, AR",6069,1436,4990,1002,2006
22220,"Fayetteville-Springdale-Rogers, AR",3351,731,2584,417,2007
22220,"Fayetteville-Springdale-Rogers, AR",2740,1469,2720,1469,2008
22220,"Fayetteville-Springdale-Rogers, AR",1739,622,1721,622,2009
22220,"Fayetteville-Springdale-Rogers, AR",1206,29,1192,29,2010
22220,"Fayetteville-Springdale-Rogers, AR",1202,10,1150,10,2011
22220,"Fayetteville-Springdale-Rogers, AR",1918,84,1891,84,2012
22220,"Fayetteville-Springdale-Rogers, AR",2380,53,2347,53,2013
22220,"Fayetteville-Springdale-Rogers, AR",3349,926,3323,926,2014
22220,"Fayetteville-Springdale-Rogers, AR",3792,938,3473,829,2015
22220,"Fayetteville-Springdale-Rogers, AR",4420,750,3881,624,2016
22220,"Fayetteville-Springdale-Rogers, AR",4724,992,4484,943,2017
22220,"Fayetteville-Springdale-Rogers, AR",5563,1544,4852,1278,2018
22220,"Fayetteville-Springdale-Rogers, AR",6905,2542,6082,2195,2019
22220,"Fayetteville-Springdale-Rogers, AR",6365,1317,5579,1037,2020
22220,"Fayetteville-Springdale-Rogers, AR",7120,1155,6158,808,2021
22220,"Fayetteville-Springdale-Rogers, AR",7246,1463,6249,1032,2022
22220,"Fayetteville-Springdale-Rogers, AR",6915,1055,6019,712,2023
22220,"Fayetteville-Springdale-Rogers, AR",7984,1899,7304,1672,2024
22220,"Fayetteville-Springdale-Rogers, AR",8961,2922,7833,2576,2025
22380,"Flagstaff, AZ",591,137,589,137,1990
22380,"Flagstaff, AZ",646,200,645,200,1991
22380,"Flagstaff, AZ",611,32,611,32,1992
22380,"Flagstaff, AZ",748,127,748,127,1993
22380,"Flagstaff, AZ",727,0,727,0,1994
22380,"Flagstaff, AZ",1332,564,1289,564,1995
22380,"Flagstaff, AZ",1359,654,1359,654,1996
22380,"Flagstaff, AZ",716,106,716,106,1997
22380,"Flagstaff, AZ",720,129,720,129,1998
22380,"Flagstaff, AZ",949,259,949,259,1999
22380,"Flagstaff, AZ",683,92,662,92,2000
22380,"Flagstaff, AZ",877,16,877,16,2001
22380,"Flagstaff, AZ",865,6,865,6,2002
22380,"Flagstaff, AZ",1189,252,1189,252,2003
22380,"Flagstaff, AZ",910,0,910,0,2004
22380,"Flagstaff, AZ",1080,267,1080,267,2005
22380,"Flagstaff, AZ",1080,256,1052,256,2006
22380,"Flagstaff, AZ",477,0,477,0,2007
22380,"Flagstaff, AZ",283,0,283,0,2008
22380,"Flagstaff, AZ",482,322,482,322,2009
22380,"Flagstaff, AZ",315,129,240,56,2010
22380,"Flagstaff, AZ",100,0,100,0,2011
22380,"Flagstaff, AZ",818,604,818,604,2012
22380,"Flagstaff, AZ",359,54,357,54,2013
22380,"Flagstaff, AZ",560,264,558,264,2014
22380,"Flagstaff, AZ",566,229,507,192,2015
22380,"Flagstaff, AZ",647,240,645,240,2016
22380,"Flagstaff, AZ",697,260,563,260,2017
22380,"Flagstaff, AZ",665,0,665,0,2018
22380,"Flagstaff, AZ",728,183,717,183,2019
22380,"Flagstaff, AZ",941,302,941,302,2020
22380,"Flagstaff, AZ",1051,437,1051,437,2021
22380,"Flagstaff, AZ",738,327,738,327,2022
22380,"Flagstaff, AZ",1123,672,1123,672,2023
22380,"Flagstaff, AZ",703,354,598,354,2024
22380,"Flagstaff, AZ",634,183,528,183,2025
22420,"Flint, MI",1281,355,1279,355,1990
22420,"Flint, MI",837,7,830,0,1991
22420,"Flint, MI",1135,222,1135,222,1992
22420,"Flint, MI",1223,191,1213,191,1993
22420,"Flint, MI",1719,238,1692,238,1994
22420,"Flint, MI",1912,358,1824,358,1995
22420,"Flint, MI",2120,423,1968,416,1996
22420,"Flint, MI",1954,384,1808,384,1997
22420,"Flint, MI",1946,163,1781,163,1998
22420,"Flint, MI",2806,785,2635,785,1999
22420,"Flint, MI",2324,452,2312,444,2000
22420,"Flint, MI",3453,1550,3426,1550,2001
22420,"Flint, MI",2403,456,2358,456,2002
22420,"Flint, MI",2240,172,2240,172,2003
22420,"Flint, MI",2398,216,2342,216,2004
22420,"Flint, MI",1854,88,1783,88,2005
22420,"Flint, MI",980,184,892,184,2006
22420,"Flint, MI",476,32,405,32,2007
22420,"Flint, MI",219,32,219,32,2008
22420,"Flint, MI",149,64,149,64,2009
22420,"Flint, MI",78,0,68,0,2010
22420,"Flint, MI",66,0,51,0,2011
22420,"Flint, MI",122,0,112,0,2012
22420,"Flint, MI",227,0,222,0,2013
22420,"Flint, MI",343,70,336,70,2014
22420,"Flint, MI",413,50,287,50,2015
22420,"Flint, MI",374,48,374,48,2016
22420,"Flint, MI",434,20,414,20,2017
22420,"Flint, MI",630,167,611,167,2018
22420,"Flint, MI",576,23,560,23,2019
22420,"Flint, MI",485,0,300,0,2020
22420,"Flint, MI",510,8,472,8,2021
22420,"Flint, MI",406,26,386,26,2022
22420,"Flint, MI",380,80,360,80,2023
22420,"Flint, MI",420,68,367,58,2024
22420,"Flint, MI",444,64,330,6,2025
22500,"Florence, SC",933,227,751,227,1990
22500,"Florence, SC",874,76,699,76,1991
22500,"Florence, SC",733,24,714,24,1992
22500,"Florence, SC",827,152,733,120,1993
22500,"Florence, SC",893,219,247,28,1994
22500,"Florence, SC",731,56,729,56,1995
22500,"Florence, SC",914,115,902,115,1996
22500,"Florence, SC",946,153,283,40,1997
22500,"Florence, SC",863,128,165,8,1998
22500,"Florence, SC",833,106,18,0,1999
22500,"Florence, SC",814,91,52,0,2000
22500,"Florence, SC",232,0,75,0,2001
22500,"Florence, SC",701,24,521,24,2002
22500,"Florence, SC",251,0,251,0,2003
22500,"Florence, SC",407,0,11,0,2004
22500,"Florence, SC",906,0,897,0,2005
22500,"Florence, SC",902,0,730,0,2006
22500,"Florence, SC",1049,272,944,272,2007
22500,"Florence, SC",573,143,8,0,2008
22500,"Florence, SC",349,0,306,0,2009
22500,"Florence, SC",476,89,165,74,2010
22500,"Florence, SC",389,15,79,0,2011
22500,"Florence, SC",313,0,302,0,2012
22500,"Florence, SC",412,10,78,0,2013
22500,"Florence, SC",379,40,371,40,2014
22500,"Florence, SC",424,0,149,0,2015
22500,"Florence, SC",495,24,485,24,2016
22500,"Florence, SC",1021,510,1008,510,2017
22500,"Florence, SC",562,28,549,28,2018
22500,"Florence, SC",1129,388,549,144,2019
22500,"Florence, SC",764,197,759,197,2020
22500,"Florence, SC",766,20,755,10,2021
22500,"Florence, SC",759,15,750,7,2022
22500,"Florence, SC",737,8,657,8,2023
22500,"Florence, SC",861,48,667,48,2024
22500,"Florence, SC",902,136,612,130,2025
22520,"Florence-Muscle Shoals, AL",366,146,349,146,1990
22520,"Florence-Muscle Shoals, AL",280,59,263,59,1991
22520,"Florence-Muscle Shoals, AL",551,229,549,229,1992
22520,"Florence-Muscle Shoals, AL",480,168,416,168,1993
22520,"Florence-Muscle Shoals, AL",611,196,572,196,1994
22520,"Florence-Muscle Shoals, AL",422,52,188,12,1995
22520,"Florence-Muscle Shoals, AL",481,93,481,93,1996
22520,"Florence-Muscle Shoals, AL",342,40,191,32,1997
22520,"Florence-Muscle Shoals, AL",343,77,343,77,1998
22520,"Florence-Muscle Shoals, AL",313,40,308,40,1999
22520,"Florence-Muscle Shoals, AL",324,96,324,96,2000
22520,"Florence-Muscle Shoals, AL",249,69,161,5,2001
22520,"Florence-Muscle Shoals, AL",326,106,157,54,2002
22520,"Florence-Muscle Shoals, AL",442,197,442,197,2003
22520,"Florence-Muscle Shoals, AL",305,14,288,14,2004
22520,"Florence-Muscle Shoals, AL",326,32,269,32,2005
22520,"Florence-Muscle Shoals, AL",375,8,361,8,2006
22520,"Florence-Muscle Shoals, AL",448,114,442,114,2007
22520,"Florence-Muscle Shoals, AL",345,85,345,85,2008
22520,"Florence-Muscle Shoals, AL",181,27,120,27,2009
22520,"Florence-Muscle Shoals, AL",232,53,144,48,2010
22520,"Florence-Muscle Shoals, AL",240,103,159,98,2011
22520,"Florence-Muscle Shoals, AL",456,270,355,260,2012
22520,"Florence-Muscle Shoals, AL",333,119,162,60,2013
22520,"Florence-Muscle Shoals, AL",197,23,72,11,2014
22520,"Florence-Muscle Shoals, AL",338,116,214,116,2015
22520,"Florence-Muscle Shoals, AL",315,72,181,72,2016
22520,"Florence-Muscle Shoals, AL",775,518,615,518,2017
22520,"Florence-Muscle Shoals, AL",335,63,161,63,2018
22520,"Florence-Muscle Shoals, AL",281,20,105,20,2019
22520,"Florence-Muscle Shoals, AL",296,0,84,0,2020
22520,"Florence-Muscle Shoals, AL",359,28,122,28,2021
22520,"Florence-Muscle Shoals, AL",274,26,232,26,2022
22520,"Florence-Muscle Shoals, AL",201,0,159,0,2023
22520,"Florence-Muscle Shoals, AL",261,72,217,72,2024
22520,"Florence-Muscle Shoals, AL",400,105,357,105,2025
22540,"Fond du Lac, WI",397,178,364,178,1990
22540,"Fond du Lac, WI",340,60,333,60,1991
22540,"Fond du Lac, WI",516,124,516,124,1992
22540,"Fond du Lac, WI",516,134,501,134,1993
22540,"Fond du Lac, WI",581,178,572,178,1994
22540,"Fond du Lac, WI",512,98,492,98,1995
22540,"Fond du Lac, WI",619,181,589,181,1996
22540,"Fond du Lac, WI",569,196,551,196,1997
22540,"Fond du Lac, WI",452,54,419,54,1998
22540,"Fond du Lac, WI",470,84,449,84,1999
22540,"Fond du Lac, WI",415,40,395,40,2000
22540,"Fond du Lac, WI",565,211,554,211,2001
22540,"Fond du Lac, WI",529,111,430,47,2002
22540,"Fond du Lac, WI",484,36,484,36,2003
22540,"Fond du Lac, WI",504,84,476,84,2004
22540,"Fond du Lac, WI",618,182,591,182,2005
22540,"Fond du Lac, WI",442,84,382,84,2006
22540,"Fond du Lac, WI",273,5,249,5,2007
22540,"Fond du Lac, WI",310,136,301,136,2008
22540,"Fond du Lac, WI",204,80,196,80,2009
22540,"Fond du Lac, WI",229,104,223,104,2010
22540,"Fond du Lac, WI",237,139,234,139,2011
22540,"Fond du Lac, WI",249,158,247,158,2012
22540,"Fond du Lac, WI",258,128,253,128,2013
22540,"Fond du Lac, WI",240,112,236,112,2014
22540,"Fond du Lac, WI",195,51,177,44,2015
22540,"Fond du Lac, WI",365,213,361,213,2016
22540,"Fond du Lac, WI",185,0,169,0,2017
22540,"Fond du Lac, WI",275,126,271,126,2018
22540,"Fond du Lac, WI",255,104,252,104,2019
22540,"Fond du Lac, WI",148,0,148,0,2020
22540,"Fond du Lac, WI",235,74,234,74,2021
22540,"Fond du Lac, WI",142,0,139,0,2022
22540,"Fond du Lac, WI",133,0,132,0,2023
22540,"Fond du Lac, WI",183,0,149,0,2024
22540,"Fond du Lac, WI",190,0,131,0,2025
22660,"Fort Collins-Loveland, CO",1236,172,1236,172,1990
22660,"Fort Collins-Loveland, CO",1543,216,1543,216,1991
22660,"Fort Collins-Loveland, CO",1928,141,1928,141,1992
22660,"Fort Collins-Loveland, CO",2618,226,2618,226,1993
22660,"Fort Collins-Loveland, CO",3202,510,3108,493,1994
22660,"Fort Collins-Loveland, CO",2797,421,2797,421,1995
22660,"Fort Collins-Loveland, CO",3491,808,3491,808,1996
22660,"Fort Collins-Loveland, CO",2777,305,2777,305,1997
22660,"Fort Collins-Loveland, CO",3222,443,3112,420,1998
22660,"Fort Collins-Loveland, CO",3591,862,3451,830,1999
22660,"Fort Collins-Loveland, CO",3524,696,3524,696,2000
22660,"Fort Collins-Loveland, CO",3664,943,3574,927,2001
22660,"Fort Collins-Loveland, CO",3036,396,3036,396,2002
22660,"Fort Collins-Loveland, CO",3003,477,3003,477,2003
22660,"Fort Collins-Loveland, CO",3252,377,3252,377,2004
22660,"Fort Collins-Loveland, CO",2887,490,2887,490,2005
22660,"Fort Collins-Loveland, CO",2240,637,2240,637,2006
22660,"Fort Collins-Loveland, CO",1341,197,1341,197,2007
22660,"Fort Collins-Loveland, CO",1265,558,1265,558,2008
22660,"Fort Collins-Loveland, CO",451,73,451,73,2009
22660,"Fort Collins-Loveland, CO",1153,637,1153,637,2010
22660,"Fort Collins-Loveland, CO",1192,470,1192,470,2011
22660,"Fort Collins-Loveland, CO",1868,691,1868,691,2012
22660,"Fort Collins-Loveland, CO",2377,840,2377,840,2013
22660,"Fort Collins-Loveland, CO",2498,778,2486,778,2014
22660,"Fort Collins-Loveland, CO",2434,648,2434,648,2015
22660,"Fort Collins-Loveland, CO",3532,1813,3531,1813,2016
22660,"Fort Collins-Loveland, CO",2935,873,2935,873,2017
22660,"Fort Collins-Loveland, CO",2944,1191,2944,1191,2018
22660,"Fort Collins-Loveland, CO",2490,859,2490,859,2019
22660,"Fort Collins-Loveland, CO",2565,361,2565,361,2020
22660,"Fort Collins-Loveland, CO",3221,1064,3221,1064,2021
22660,"Fort Collins-Loveland, CO",2572,1106,2572,1106,2022
22660,"Fort Collins-Loveland, CO",2686,1358,2610,1316,2023
22660,"Fort Collins-Loveland, CO",1786,402,1786,402,2024
22660,"Fort Collins-Loveland, CO",2436,1367,2409,1362,2025
22900,"Fort Smith, AR-OK",660,187,646,187,1990
22900,"Fort Smith, AR-OK",477,25,462,25,1991
22900,"Fort Smith, AR-OK",594,0,593,0,1992
22900,"Fort Smith, AR-OK",617,0,592,0,1993
22900,"Fort Smith, AR-OK",1152,455,1148,455,1994
22900,"Fort Smith, AR-OK",1101,477,1035,477,1995
22900,"Fort Smith, AR-OK",905,118,842,118,1996
22900,"Fort Smith, AR-OK",803,94,727,94,1997
22900,"Fort Smith, AR-OK",738,18,672,18,1998
22900,"Fort Smith, AR-OK",733,140,715,140,1999
22900,"Fort Smith, AR-OK",664,141,580,110,2000
22900,"Fort Smith, AR-OK",607,41,526,0,2001
22900,"Fort Smith, AR-OK",950,223,950,223,2002
22900,"Fort Smith, AR-OK",831,76,831,76,2003
22900,"Fort Smith, AR-OK",817,114,693,114,2004
22900,"Fort Smith, AR-OK",943,56,943,56,2005
22900,"Fort Smith, AR-OK",722,16,722,16,2006
22900,"Fort Smith, AR-OK",1037,171,1029,171,2007
22900,"Fort Smith, AR-OK",696,136,646,136,2008
22900,"Fort Smith, AR-OK",771,119,733,119,2009
22900,"Fort Smith, AR-OK",622,67,583,67,2010
22900,"Fort Smith, AR-OK",520,16,481,16,2011
22900,"Fort Smith, AR-OK",542,16,497,16,2012
22900,"Fort Smith, AR-OK",524,128,471,128,2013
22900,"Fort Smith, AR-OK",527,128,463,128,2014
22900,"Fort Smith, AR-OK",389,0,338,0,2015
22900,"Fort Smith, AR-OK",625,96,522,96,2016
22900,"Fort Smith, AR-OK",673,164,621,164,2017
22900,"Fort Smith, AR-OK",537,0,486,0,2018
22900,"Fort Smith, AR-OK",600,8,541,8,2019
22900,"Fort Smith, AR-OK",638,118,545,118,2020
22900,"Fort Smith, AR-OK",651,16,576,16,2021
22900,"Fort Smith, AR-OK",706,122,636,122,2022
22900,"Fort Smith, AR-OK",659,0,583,0,2023
22900,"Fort Smith, AR-OK",553,16,477,16,2024
22900,"Fort Smith, AR-OK",663,112,589,112,2025
23060,"Fort Wayne, IN",1864,214,1862,214,1990
23060,"Fort Wayne, IN",1707,74,1705,74,1991
23060,"Fort Wayne, IN",1854,41,1852,41,1992
23060,"Fort Wayne, IN",2069,192,2066,192,1993
23060,"Fort Wayne, IN",2146,133,2143,133,1994
23060,"Fort Wayne, IN",2214,158,2214,158,1995
23060,"Fort Wayne, IN",2219,115,2219,115,1996
23060,"Fort Wayne, IN",2454,613,2454,613,1997
23060,"Fort Wayne, IN",3217,712,3217,712,1998
23060,"Fort Wayne, IN",3308,692,3308,692,1999
23060,"Fort Wayne, IN",2126,82,2126,82,2000
23060,"Fort Wayne, IN",2605,420,2605,420,2001
23060,"Fort Wayne, IN",2913,604,2913,604,2002
23060,"Fort Wayne, IN",2631,317,2631,317,2003
23060,"Fort Wayne, IN",2637,394,2637,394,2004
23060,"Fort Wayne, IN",2541,430,2541,430,2005
23060,"Fort Wayne, IN",1588,124,1588,124,2006
23060,"Fort Wayne, IN",1115,39,1115,39,2007
23060,"Fort Wayne, IN",1016,233,1016,233,2008
23060,"Fort Wayne, IN",884,109,884,109,2009
23060,"Fort Wayne, IN",885,14,877,14,2010
23060,"Fort Wayne, IN",743,18,743,18,2011
23060,"Fort Wayne, IN",1230,532,1230,532,2012
23060,"Fort Wayne, IN",1035,11,1035,11,2013
23060,"Fort Wayne, IN",1245,310,1245,310,2014
23060,"Fort Wayne, IN",1355,328,1355,328,2015
23060,"Fort Wayne, IN",1536,378,1536,378,2016
23060,"Fort Wayne, IN",1722,428,1722,428,2017
23060,"Fort Wayne, IN",1884,483,1884,483,2018
23060,"Fort Wayne, IN",2009,581,2009,581,2019
23060,"Fort Wayne, IN",1843,111,1786,111,2020
23060,"Fort Wayne, IN",2034,16,2034,16,2021
23060,"Fort Wayne, IN",2456,842,2456,842,2022
23060,"Fort Wayne, IN",2543,706,2543,706,2023
23060,"Fort Wayne, IN",2034,598,2034,598,2024
23060,"Fort Wayne, IN",1641,134,1641,134,2025
23420,"Fresno, CA",6911,1126,6911,1126,1990
23420,"Fresno, CA",5496,623,5492,623,1991
23420,"Fresno, CA",6035,694,6034,694,1992
23420,"Fresno, CA",4955,332,4930,332,1993
23420,"Fresno, CA",5329,821,5308,821,1994
23420,"Fresno, CA",4916,889,4916,889,1995
23420,"Fresno, CA",3910,183,3859,174,1996
23420,"Fresno, CA",3281,188,3233,188,1997
23420,"Fresno, CA",3652,392,3650,392,1998
23420,"Fresno, CA",3578,316,3560,316,1999
23420,"Fresno, CA",3804,225,3787,225,2000
23420,"Fresno, CA",4557,40,4546,40,2001
23420,"Fresno, CA",4818,160,4795,155,2002
23420,"Fresno, CA",6980,1081,6980,1081,2003
23420,"Fresno, CA",8833,1489,8828,1489,2004
23420,"Fresno, CA",9668,1414,7347,997,2005
23420,"Fresno, CA",6654,1269,2749,170,2006
23420,"Fresno, CA",5364,835,4902,835,2007
23420,"Fresno, CA",2800,421,2089,302,2008
23420,"Fresno, CA",2348,106,2089,101,2009
23420,"Fresno, CA",2440,351,2217,351,2010
23420,"Fresno, CA",1913,421,903,258,2011
23420,"Fresno, CA",2001,322,1648,322,2012
23420,"Fresno, CA",2991,359,2560,359,2013
23420,"Fresno, CA",2106,262,1768,262,2014
23420,"Fresno, CA",2533,262,2383,262,2015
23420,"Fresno, CA",3204,276,3153,276,2016
